song_id,artist,title,n_verses,lyrics_len,genius_ok,genius_matched_by,genius_id,genius_title,genius_artist,release_date,year,album,featured_artists,producer_artists,writer_artists,pageviews,lastfm_artist_tags,lastfm_track_tags,artist_mbid,mb_artist_name,artist_type,artist_gender,artist_country,artist_area,artist_begin,wikidata_qid,mb_artist_tags,error,wd_ok,wd_qid,wd_gender,wd_citizenship_qids,wd_instance_of,wd_occupation_qids,wd_has_inception,ab_ok,ab_danceability,ab_mood_happy,ab_mood_sad,ab_mood_aggressive,ab_mood_party,ab_mood_relaxed,ab_genre_rosamerica,ab_bpm,ab_key,primary_artist,fill_lastfm_tags,fill_type,fill_gender,fill_country,fill_area,fill_begin,fill_mb_tags,fill_err,deep_year,deep_album,deep_writers,deep_producers,wd_citizenship_labels,wd_occupation_labels,wd_instance_of_labels,release_year,decade,genres_all,genre_main,country,gender_or_group,album_final,country_fuente,genre_main_fuente,gender_or_group_fuente,release_year_fuente,writers,producers,in_train,in_test,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,test_id,test_match_score
3321596,Natos y Waor,Botella para dos,4,1203,TRUE,id,3321596,Botella para dos,Natos y Waor,16/11/17,,Barras Bravas,[],['Pablo Gareta'],"['Natos', 'Waor']",12242,"[['rap', 100], ['spain', 100], ['spanish rap', 66], ['hardcore', 16], ['underground rap', 8], ['latin', 8], ['Hip-Hop', 8], ['Espana', 2], ['underground hip-hop', 2], ['Madrid', 2]]",[],947f21fa-4244-433c-8d51-bf43513d3f71,Natos y Waor,Group,,ES,Spain,,Q16518454,[],,TRUE,Q16518454,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],2017,2010,"['rap', 'spanish rap', 'hardcore', 'underground rap', 'hip-hop', 'espana', 'underground hip-hop', 'madrid']",rap,España,grupo,Barras Bravas,api,api,api,api,"['Natos', 'Waor']",['Pablo Gareta'],TRUE,FALSE,M,1,0,1,Y,,
3322883,DrefQuila,Acompáñame,5,935,TRUE,id,3322883,Acompáñame,DrefQuila,01/01/17,,Dolce Beijo - EP,[],['B-Dom'],['DrefQuila'],,"[['chile', 100], ['latin', 100], ['trap', 66], ['rap', 16], ['Latin Urban', 8], ['Hip-Hop', 8], ['trap rap', 8], ['trap latino', 2]]",[],6cab2891-be30-4957-a0b3-243e2fca27c4,DrefQuila,Person,Male,,,23/11/97,Q59152236,[],,TRUE,Q59152236,['male'],['Q298'],['Q5'],"['Q177220', 'Q2252262', 'Q753110']",FALSE,FALSE,,,,,,,,,,DrefQuila,"[['chile', 100], ['latin', 100], ['trap', 66], ['rap', 16], ['Latin Urban', 8], ['Hip-Hop', 8], ['trap rap', 8], ['trap latino', 2]]",Person,male,,,23/11/97,[],,,,,,['Chile'],"['cantante', 'rapero', 'compositor de canciones']",['ser humano'],2017,2010,"['trap', 'rap', 'latin urban', 'hip-hop', 'trap rap', 'trap latino']",trap,Chile,hombre,Dolce Beijo - EP,api,api,api,api,['DrefQuila'],['B-Dom'],TRUE,FALSE,M,1,1,0,Y,,
3325043,Natos y Waor,Loopings,4,2178,TRUE,id,3325043,Loopings,Natos y Waor,15/02/12,,Catarsis,[],['Lasio'],['Waor'],11395,"[['rap', 100], ['spain', 100], ['spanish rap', 66], ['hardcore', 16], ['underground rap', 8], ['latin', 8], ['Hip-Hop', 8], ['Espana', 2], ['underground hip-hop', 2], ['Madrid', 2]]",[],947f21fa-4244-433c-8d51-bf43513d3f71,Natos y Waor,Group,,ES,Spain,,Q16518454,[],,TRUE,Q16518454,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],2012,2010,"['rap', 'spanish rap', 'hardcore', 'underground rap', 'hip-hop', 'espana', 'underground hip-hop', 'madrid']",rap,España,grupo,Catarsis,api,api,api,api,['Waor'],['Lasio'],TRUE,FALSE,M,1,0,1,Y,,
3325129,Natos y Waor,Bonus teck - Es como la cocaína (Remix),4,517,TRUE,id,3325129,Bonus teck - Es como la cocaína (Remix),Natos y Waor,15/02/12,,Catarsis,[],[],"['Waor', 'Natos']",10255,"[['rap', 100], ['spain', 100], ['spanish rap', 66], ['hardcore', 16], ['underground rap', 8], ['latin', 8], ['Hip-Hop', 8], ['Espana', 2], ['underground hip-hop', 2], ['Madrid', 2]]",[],947f21fa-4244-433c-8d51-bf43513d3f71,Natos y Waor,Group,,ES,Spain,,Q16518454,[],,TRUE,Q16518454,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,2012,Catarsis,[],['[unknown]'],[],[],['grupo musical'],2012,2010,"['rap', 'spanish rap', 'hardcore', 'underground rap', 'hip-hop', 'espana', 'underground hip-hop', 'madrid']",rap,España,grupo,Catarsis,api,api,api,api,"['Natos', 'Waor']",['[unknown]'],TRUE,FALSE,NM,,,,,,
3326327,Shotta,Recuerdo,4,2771,TRUE,id,3326327,Recuerdo,Shotta,16/09/16,,Para mi gente,"['Mad Division', 'Natos y Waor']",['Acción Sánchez'],"['Waor', 'Natos', 'Shotta', 'Mad Division']",8796,"[['rap', 100], ['Hip-Hop', 31], ['spanish', 20], ['Sevilla', 7], ['hip hop', 2], ['hiphop', 2], ['spanish hip-hop', 2], ['shotta', 1], ['latin', 1], ['spain', 1]]",[],4e7fffed-0368-4957-8b7e-43ff9fc06977,Shotta,Person,Male,ES,Spain,25/07/84,Q3395156,"[['hip hop', '1']]",,TRUE,Q3395156,['male'],['Q29'],['Q5'],"['Q497240', 'Q2252262']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['maestro de ceremonias', 'rapero']",['ser humano'],2016,2010,"['rap', 'hip-hop', 'sevilla', 'hip hop', 'hiphop', 'spanish hip-hop', 'shotta']",rap,España,hombre,Para mi gente,api,api,api,api,"['Mad Division', 'Natos', 'Shotta', 'Waor']",['Acción Sánchez'],TRUE,FALSE,M,1,0,1,N,,
3335720,"Mark B (Ft. DJ Luian, Farruko, Justin Quiles & KEVIN ROLDAN)",Pura Falsedad,13,3229,TRUE,id,3335720,Pura Falsedad,Mark B,17/08/17,,,"['DJ Luian', 'KEVIN ROLDAN', 'Farruko', 'Justin Quiles']","['Light GM', 'Mambo Kingz', 'DJ Luian']","['Mambo Kingz', 'Justin Quiles', 'Farruko', 'KEVIN ROLDAN', 'Mark B']",,[],[],47a6bd2d-ce36-4e36-b4c9-a546546c8313,Mark B,Person,Male,US,San Ramon,,,"[['latin', '1'], ['latin urban', '1'], ['reggaeton', '1']]",,FALSE,,,,,,,FALSE,,,,,,,,,,Mark B (Ft. DJ Luian,[],Person,male,GB,United Kingdom,12/08/49,"[['rock', '3'], ['folk', '1'], ['singer-songwriter', '3'], ['guitar', '1'], ['folk rock', '1'], ['blues rock', '2'], ['classic rock', '2'], ['soft rock', '3'], ['film score', '1'], ['film soundtrack', '1'], ['soundtracks', '1'], ['border reiver', '1']]",,2017,Pura falsedad,[],[],,,,2017,2010,"['latin urban', 'reggaeton', 'rock', 'soft rock', 'blues rock', 'classic rock', 'folk', 'guitar', 'folk rock', 'film score', 'film soundtrack', 'soundtracks', 'border reiver']",latin urban,Estados Unidos,hombre,Pura falsedad,api,api,api,api,"['Farruko', 'Justin Quiles', 'KEVIN ROLDAN', 'Mambo Kingz', 'Mark B']","['DJ Luian', 'Light GM', 'Mambo Kingz']",TRUE,FALSE,M,1,1,1,Y,,
3338382,Natos y Waor,Cicatrices,7,3583,TRUE,id,3338382,Cicatrices,Natos y Waor,27/11/17,,Cicatrices,[],"['SokeThugPro', 'Pablo Gareta']","['Waor', 'Natos']",100250,"[['rap', 100], ['spain', 100], ['spanish rap', 66], ['hardcore', 16], ['underground rap', 8], ['latin', 8], ['Hip-Hop', 8], ['Espana', 2], ['underground hip-hop', 2], ['Madrid', 2]]",[],947f21fa-4244-433c-8d51-bf43513d3f71,Natos y Waor,Group,,ES,Spain,,Q16518454,[],,TRUE,Q16518454,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],2017,2010,"['rap', 'spanish rap', 'hardcore', 'underground rap', 'hip-hop', 'espana', 'underground hip-hop', 'madrid']",rap,España,grupo,Cicatrices,api,api,api,api,"['Natos', 'Waor']","['Pablo Gareta', 'SokeThugPro']",TRUE,FALSE,NM,,,,,,
3347278,Paulo Londra,Condenado Para el Millón,9,3429,TRUE,id,3347278,Condenado Para el Millón,Paulo Londra,04/12/17,,Homerun,[],['Ovy On The Drums'],"['Ovy On The Drums', 'The KristoMan', 'Paulo Londra']",548132,"[['argentina', 100], ['trap', 56], ['white rapper', 16], ['trap latino', 16], ['trap argentino', 8], ['rap', 2], ['latin', 2], ['cordoba', 1], ['ended', 1], ['messi', 1]]",[],3c490f79-d333-47d6-8a4a-8d676da4d1d2,Paulo Londra,Person,Male,AR,Argentina,12/04/98,Q56246495,,,TRUE,Q56246495,['male'],['Q414'],['Q5'],"['Q2252262', 'Q177220', 'Q753110', 'Q639669']",FALSE,TRUE,danceable,happy,not_sad,not_aggressive,party,not_relaxed,hip,150.1445618,A minor,,,,,,,,,,,,,,['Argentina'],"['rapero', 'cantante', 'compositor de canciones', 'músico']",['ser humano'],2017,2010,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,Argentina,hombre,Homerun,api,api,api,api,"['Ovy On The Drums', 'Paulo Londra', 'The KristoMan']",['Ovy On The Drums'],TRUE,FALSE,M,1,0,1,Y,,
3355109,"Blunted Vato (Ft. Black O, G BENZ & Tymo Benz)",LA GRASA,9,1869,TRUE,id,3355109,LA GRASA,Blunted Vato,21/11/17,,,"['Black O', 'Tymo Benz', 'G BENZ']",['Blunted Vato'],"['Black O', 'G BENZ', 'Tymo Benz']",,[],[],02c78b88-c5e9-4f15-929b-0895f5763ced,Ol Benz,,,,,,,[],,FALSE,,,,,,,FALSE,,,,,,,,,,Blunted Vato (Ft. Black O,[],Group,,GB,United Kingdom,1968-09,"[['rock', '5'], ['heavy metal', '52'], ['metal', '12'], ['british', '4'], ['doom metal', '7'], ['uk', '0'], ['hard rock', '21'], ['heavy', '-1'], ['psychedelic rock', '0'], ['blues rock', '1'], ['nwobhm', '-2'], ['heavy blues', '-1'], ['classic rock', '5'], ['pop rock', '-2'], ['jazz-rock', '-2'], ['english', '-1'], ['dark', '-1'], ['birmingham', '0'], ['england', '-1'], ['reunion', '-4'], ['classic pop and rock', '-3'], ['traditional doom metal', '14'], ['new wave of british heavy metal', '-3'], ['ominous', '-1'], ['black sabbath', '0'], ['want to listen', '-2'], ['proto doom', '8'], ['proto-doom', '-1'], ['untied kingdom', '0'], ['reino unido', '0']]",,2006,Lirical Teworist II,[],[],,,,2017,2010,"['heavy metal', 'hard rock', 'traditional doom metal', 'metal', 'proto doom', 'doom metal', 'rock', 'classic rock', 'british', 'blues rock', 'psychedelic rock', 'birmingham', 'black sabbath', 'untied kingdom', 'reino unido', 'heavy', 'heavy blues', 'english', 'dark', 'england', 'ominous', 'proto-doom', 'nwobhm', 'pop rock', 'jazz-rock', 'want to listen', 'classic pop and rock', 'new wave of british heavy metal', 'reunion']",heavy metal,España,hombre,Lirical Teworist II,inferido,api,inferido,api,"['Black O', 'G BENZ', 'Tymo Benz']",['Blunted Vato'],FALSE,TRUE,M,1,0,1,Y,T_TEST_0332,1
3367159,Frijo,En Busca de Verdes,15,3329,TRUE,id,3367159,En Busca de Verdes,Frijo,12/12/17,,,"['Paulo Londra', 'Trainer', 'Big Soto']",['FIM Records'],"['Paulo Londra', 'Trainer', 'Big Soto', 'Frijo']",7425,[],[],95104487-f65d-420a-9e79-d194630d3b43,Frijo,Person,Male,AR,Argentina,19/04/97,Q117849355,[],,TRUE,Q117849355,['male'],['Q414'],['Q5'],"['Q177220', 'Q2252262', 'Q36834']",FALSE,FALSE,,,,,,,,,,Frijo,[],Person,male,AR,Argentina,19/04/97,[],,2019,SXSW 2019 Showcasing Artists,[],[],['Argentina'],"['cantante', 'rapero', 'compositor']",['ser humano'],2017,2010,['trap'],trap,Argentina,hombre,SXSW 2019 Showcasing Artists,api,inferido,api,api,"['Big Soto', 'Frijo', 'Paulo Londra', 'Trainer']",['FIM Records'],TRUE,FALSE,M,1,0,1,Y,,
3370300,DELLAFUENTE & C. Tangana,Guerrera,9,2914,TRUE,id,3370300,Guerrera,DELLAFUENTE,15/12/17,,,[],"['Raúl Pascual', 'Pional', 'Salva Pomar', 'Antonio Narváez', 'Roberto Macías', 'Alizzz', 'María del Mar Martínez']","['C. Tangana', 'DELLAFUENTE']",83873,[],[],46d3689c-23e6-46f7-8ad6-c12f13ac9dea,C. Tangana,Person,Male,ES,Spain,16/07/90,Q24960702,"[['hip hop', '1']]",,TRUE,Q24960702,['male'],['Q29'],['Q5'],"['Q2252262', 'Q177220', 'Q753110', 'Q116']",FALSE,TRUE,danceable,not_happy,sad,not_aggressive,not_party,relaxed,rhy,114.7688751,F# major,DELLAFUENTE,"[['rap', 100], ['Hip-Hop', 100], ['18100', 66], ['granada', 66], ['spanish', 8], ['spain', 8], ['DE', 8], ['Que', 2], ['trap', 2], ['spanish hip-hop', 2]]",Person,male,ES,Spain,,"[['flamenco', '1'], ['trap latino', '2'], ['flamenco urbano', '2']]",,2017,Guerrera,[],[],['España'],"['rapero', 'cantante', 'compositor de canciones', 'monarca']",['ser humano'],2017,2010,"['rap', 'hip-hop', '18100', 'granada', 'de', 'que', 'trap', 'spanish hip-hop', 'hip hop', 'trap latino', 'flamenco urbano', 'flamenco']",rap,España,hombre,Guerrera,api,api,api,api,"['C. Tangana', 'DELLAFUENTE']","['Alizzz', 'Antonio Narváez', 'María del Mar Martínez', 'Pional', 'Raúl Pascual', 'Roberto Macías', 'Salva Pomar']",TRUE,FALSE,NM,,,,,,
3379774,Batalla de los Dioses,God Level: La Batalla de los Dioses 2,13,5260,TRUE,id,3379774,God Level: La Batalla de los Dioses 2,Batalla de los Dioses,21/05/16,,Batalla de los Dioses,"['Arias MC', 'Sabotage (CHL)', 'Movimiento Original', 'Chystemc', 'Aczino', 'Akapellah', 'Afaz Natural', 'Portavoz']","['Omega el CTM', 'Jonathan Albornoz']","['Arias MC', 'YMEC', 'Ese Rocka', 'Semillah Skillz', 'Aerstame', 'Chystemc', 'Aczino', 'Akapellah', 'Afaz Natural', 'Portavoz']",5426,[],[],2d8679f9-35c8-41b0-a09c-4ea3d85baa4d,Bobby Cole,Person,Male,GB,Swansea,,,[],,FALSE,,,,,,,FALSE,,,,,,,,,,Batalla de los Dioses,[],Group,,PR,Puerto Rico,1994,"[['alternative rock', '1'], ['pop rock', '1'], ['latin rock', '2']]",,,,,,,,,2016,2010,"['latin rock', 'alternative rock', 'pop rock']",latin rock,España,hombre,Batalla de los Dioses,inferido,api,api,api,"['Aczino', 'Aerstame', 'Afaz Natural', 'Akapellah', 'Arias MC', 'Chystemc', 'Ese Rocka', 'Portavoz', 'Semillah Skillz', 'YMEC']","['Jonathan Albornoz', 'Omega el CTM']",FALSE,TRUE,NM,0,0,0,N,T_TEST_0333,0.852
3380003,Simpson Ahuevo,Blunt De Guayaba,5,1895,TRUE,id,3380003,Blunt De Guayaba,Simpson Ahuevo,01/01/17,,Jorge,[],"['BrunOG', 'La Royale']",['Simpson Ahuevo'],,"[['rap', 100], ['hip hop', 100], ['All', 66], ['Hip-Hop', 66], ['mexican hip-hop', 33], ['mexican', 33], ['mexican hip hop', 33]]",[],1415e75b-0964-4532-91ba-65184e4a129f,Simpson Ahuevo,Person,Male,MX,Mexico,,,[],,FALSE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2010,"['rap', 'hip hop', 'hip-hop', 'mexican hip-hop', 'mexican hip hop']",rap,México,hombre,Jorge,api,api,api,api,['Simpson Ahuevo'],"['BrunOG', 'La Royale']",TRUE,FALSE,M,1,0,0,Y,,
3388389,Natos y Waor,Underground Kings,8,1737,TRUE,id,3388389,Underground Kings,Natos y Waor,22/12/17,,Cicatrices,[],['Ikki'],"['Natos', 'Waor']",10902,"[['rap', 100], ['spain', 100], ['spanish rap', 66], ['hardcore', 16], ['underground rap', 8], ['latin', 8], ['Hip-Hop', 8], ['Espana', 2], ['underground hip-hop', 2], ['Madrid', 2]]",[],947f21fa-4244-433c-8d51-bf43513d3f71,Natos y Waor,Group,,ES,Spain,,Q16518454,[],,TRUE,Q16518454,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],2017,2010,"['rap', 'spanish rap', 'hardcore', 'underground rap', 'hip-hop', 'espana', 'underground hip-hop', 'madrid']",rap,España,grupo,Cicatrices,api,api,api,api,"['Natos', 'Waor']",['Ikki'],TRUE,FALSE,M,1,0,1,N,,
3394089,Kidd Keo,Lollypop,6,2311,TRUE,id,3394089,Lollypop,Kidd Keo,25/12/17,,The Giant,[],['SHB'],['Kidd Keo'],199791,"[['trap', 100], ['spain', 100], ['rap', 7], ['latin', 7], ['spanish', 4], ['drill', 4], ['alicante', 4], ['spanish trap', 1]]",[],19fcd920-de83-41c9-aaeb-28edd96a0719,Kidd Keo,Person,Male,ES,Spain,,,[],,FALSE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2010,"['trap', 'rap', 'drill', 'alicante', 'spanish trap']",trap,España,hombre,The Giant,api,api,api,api,['Kidd Keo'],['SHB'],TRUE,FALSE,M,1,0,1,N,,
3395401,Operación Triunfo 2017,Camina,19,1735,TRUE,id,3395401,Camina,Operación Triunfo 2017,25/12/17,,Operación Triunfo 2017 (Duetos),[],"['Antonio Ferrara', 'Roger Rodés', 'Manu Guix']","['Amaia', 'Lola Indigo', 'Ricky Merino', 'Marina Jade', 'Roi Méndez', 'Raoul Vázquez', 'Nerea Rodríguez', 'Thalía Garrido', 'Juan Antonio Cortés', 'Mireya Bravo', 'Cepeda', 'Agoney', 'Ana Guerra', 'Miriam Rodríguez', 'Aitana', 'Alfred García', 'Manu Guix']",66774,"[['spain', 100], ['esto es ESPARTA', 25]]",[],23abb30d-669c-44a8-8065-d8a00a1c4910,Operación Triunfo 2017,Group,,ES,Spain,23/10/17,Q39074765,[],,TRUE,Q39074765,[],[],['Q3464665'],[],FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['temporada televisiva'],2017,2010,['esto es esparta'],esto es esparta,España,grupo,Operación Triunfo 2017 (Duetos),api,api,api,api,"['Agoney', 'Aitana', 'Alfred García', 'Amaia', 'Ana Guerra', 'Cepeda', 'Juan Antonio Cortés', 'Lola Indigo', 'Manu Guix', 'Marina Jade', 'Mireya Bravo', 'Miriam Rodríguez', 'Nerea Rodríguez', 'Raoul Vázquez', 'Ricky Merino', 'Roi Méndez', 'Thalía Garrido']","['Antonio Ferrara', 'Manu Guix', 'Roger Rodés']",FALSE,TRUE,NM,0,0,0,N,T_TEST_0334,0.854
3397345,Kidd Keo,Trap Life,6,2972,TRUE,id,3397345,Trap Life,Kidd Keo,25/12/17,,The Giant,[],['SHB'],['Kidd Keo'],123855,"[['trap', 100], ['spain', 100], ['rap', 7], ['latin', 7], ['spanish', 4], ['drill', 4], ['alicante', 4], ['spanish trap', 1]]",[],19fcd920-de83-41c9-aaeb-28edd96a0719,Kidd Keo,Person,Male,ES,Spain,,,[],,FALSE,,,,,,,TRUE,danceable,not_happy,not_sad,not_aggressive,party,not_relaxed,rhy,150.1671906,F minor,,,,,,,,,,,,,,,,,2017,2010,"['trap', 'rap', 'drill', 'alicante', 'spanish trap']",trap,España,hombre,The Giant,api,api,api,api,['Kidd Keo'],['SHB'],TRUE,FALSE,M,1,0,1,Y,,
3400621,Elenco de Violetta (Ft. Rock Bones & TINI),A Los Cuatro Vientos,8,1306,TRUE,id,3400621,A Los Cuatro Vientos,Elenco de Violetta,28/11/13,,Violetta En Vivo,"['Rock Bones', 'TINI']","['Federico San Millán', 'Eduardo Frigerio']","['Eduardo Gondell', 'Federico Montero', 'Federico San Millán', 'Eduardo Frigerio']",,[],[],95bad1d4-ba1f-4060-940b-d415d66e934e,TINI,Person,Female,AR,Argentina,21/03/97,Q2699591,"[['latin', '1'], ['latin pop', '1']]",,TRUE,Q2699591,['female'],['Q414'],['Q5'],"['Q33999', 'Q177220', 'Q5716684', 'Q4610556']",FALSE,FALSE,,,,,,,,,,Elenco de Violetta (Ft. Rock Bones,[],Person,male,US,United States,11/01/94,"[['pop', '1'], ['rap', '0'], ['hip hop', '4'], ['underground rap', '1'], ['gothic', '1'], ['lo-fi', '3'], ['indie folk', '1'], ['gangsta rap', '0'], ['pop rap', '1'], ['lofi', '-1'], ['emo pop', '1'], ['underground hip hop', '2'], ['witch house', '0'], ['trap', '3'], ['cloud rap', '7'], ['lo-fi hip hop', '1'], ['trap metal', '3'], ['emo rap', '5']]",,,,,,['Argentina'],"['actor', 'cantante', 'bailarín', 'modelo']",['ser humano'],2013,2010,"['latin pop', 'cloud rap', 'emo rap', 'hip hop', 'lo-fi', 'trap', 'trap metal', 'underground hip hop', 'pop', 'underground rap', 'gothic', 'indie folk', 'pop rap', 'emo pop', 'lo-fi hip hop', 'rap', 'gangsta rap', 'witch house', 'lofi']",latin pop,Argentina,mujer,Violetta En Vivo,api,api,api,api,"['Eduardo Frigerio', 'Eduardo Gondell', 'Federico Montero', 'Federico San Millán']","['Eduardo Frigerio', 'Federico San Millán']",TRUE,FALSE,NM,,,,,,
3402741,"Chris Jedi, J Balvin & Ozuna (Ft. Anuel AA, Arcángel, Cardi B & Offset)",Ahora Dice (Real Hasta La Muerte Remix),11,4834,TRUE,id,3402741,Ahora Dice (Real Hasta La Muerte Remix),Chris Jedi,12/02/18,,,"['Offset', 'Cardi B', 'Anuel AA', 'Arcángel']","['Yampi', 'Wichi', 'Chris Jedi', 'Hi Music Hi Flow', 'Gaby Music']","['Yampi', 'Wichi', 'Offset', 'Cardi B', 'Gaby Music', 'Rafael Pina', 'Ozuna', 'J Balvin', 'Arcángel', 'Anuel AA', 'Chris Jedi']",466942,[],[],918e77fc-f42b-4fa2-a8c0-4e7720e4e724,Chris Jedi,Person,Male,PR,Puerto Rico,,Q44637364,"[['latin', '1'], ['latin urban', '1'], ['reggaeton', '1']]",,TRUE,Q44637364,['male'],['Q30'],['Q5'],"['Q183945', 'Q753110']",FALSE,FALSE,,,,,,,,,,Chris Jedi,"[['Reggaeton', 100], ['Hip-Hop', 100], ['latin', 16], ['puerto rico', 16], ['trap latino', 8], ['trap', 8]]",Person,male,GB,United Kingdom,04/03/51,"[['rock', '5'], ['pop', '1'], ['blues', '6'], ['british', '0'], ['blues rock', '5'], ['soft rock', '2'], ['pop rock', '3'], ['electric blues', '1'], ['british blues', '3'], ['classic pop and rock', '0'], ['rock blues', '0'], ['bookmark', '1']]",,2018,Spanglish Favorites,[],[],['Estados Unidos'],"['productor discográfico', 'compositor de canciones']",['ser humano'],2018,2010,"['reggaeton', 'hip-hop', 'trap latino', 'trap', 'latin urban', 'blues', 'rock', 'blues rock', 'pop rock', 'british blues', 'soft rock', 'pop', 'electric blues', 'bookmark', 'british', 'classic pop and rock', 'rock blues']",reggaeton,Puerto Rico,hombre,Spanglish Favorites,api,api,api,api,"['Anuel AA', 'Arcángel', 'Cardi B', 'Chris Jedi', 'Gaby Music', 'J Balvin', 'Offset', 'Ozuna', 'Rafael Pina', 'Wichi', 'Yampi']","['Chris Jedi', 'Gaby Music', 'Hi Music Hi Flow', 'Wichi', 'Yampi']",TRUE,FALSE,M,1,0,1,Y,,
3407516,La Mafia del Amor,No Me Olvides,7,1806,TRUE,id,3407516,No Me Olvides,La Mafia del Amor,07/09/15,,Pegao en Youtube,[],[],"['Yung Beef', 'AC3', 'Kaydy Cain']",5570,"[['pop', 100], ['latin', 100], ['hip hop', 66], ['electronic', 66], ['spanish', 33], ['Reggaeton', 33], ['mambo', 33], ['trap', 10]]",[],86c5b0ae-81a7-4c88-8a2f-df24b8beb55a,La Mafia del Amor,Group,,ES,Spain,,,[],,FALSE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,2016,Pegao en YouTube,[],[],,,,2015,2010,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,España,grupo,Pegao en Youtube,api,api,api,api,"['AC3', 'Kaydy Cain', 'Yung Beef']",,TRUE,FALSE,NM,,,,,,
3411728,Costa,Poseidón,6,3125,TRUE,id,3411728,Poseidón,Costa,04/01/18,,Maldito,['Natos y Waor'],['LOWLIGHT'],"['Costa', 'Waor', 'Natos']",38961,"[['breaks', 100], ['electro', 92], ['jungle', 61], ['trance', 41], ['techno', 12], ['ghettotech', 12], ['latin club', 6], ['rap', 1], ['spanish hip hop', 1], ['spanish hip-hop', 1]]",[],5fdae5d2-8aff-4671-8cf8-3b216f63265f,Costa,Person,Male,ES,Spain,,Q5789996,[],,TRUE,Q5789996,['male'],['Q29'],['Q5'],['Q2252262'],FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],['rapero'],['ser humano'],2018,2010,"['breaks', 'electro', 'jungle', 'trance', 'techno', 'ghettotech', 'latin club', 'rap', 'spanish hip hop', 'spanish hip-hop']",breaks,España,hombre,Maldito,api,api,api,api,"['Costa', 'Natos', 'Waor']",['LOWLIGHT'],TRUE,FALSE,M,1,1,0,Y,,
3413078,DAPS (ESP),Lil Nobita,7,2372,TRUE,id,3413078,Lil Nobita,DAPS (ESP),27/12/16,,,[],['Bricks On Da Beat'],['DAPS (ESP)'],9328,[],[],6546b116-81c8-4783-9219-19f6e8f3c020,Kai Tracid,Person,Male,DE,Germany,17/01/72,Q62945,"[['acid techno', '1'], ['acid trance', '1'], ['discjockey', '1'], ['hard trance', '2'], ['komponist', '1'], ['musikproduzent', '1'], ['singstimme', '1'], ['techno', '3'], ['trance', '3'], ['uplifting trance', '1']]",,TRUE,Q62945,['male'],['Q183'],['Q5'],"['Q10816969', 'Q130857', 'Q36834', 'Q753110', 'Q639669']",FALSE,FALSE,,,,,,,,,,DAPS (ESP),[],Group,,,Minneapolis,1993,[],,2005,Nobita / Aktionsradius,[],[],['Alemania'],"['disc-jockey de club', 'disc-jockey', 'compositor', 'compositor de canciones', 'músico']",['ser humano'],2016,2010,"['techno', 'trance', 'hard trance', 'acid techno', 'acid trance', 'discjockey', 'komponist', 'musikproduzent', 'singstimme', 'uplifting trance']",techno,España,hombre,Nobita / Aktionsradius,inferido,api,api,api,['DAPS (ESP)'],['Bricks On Da Beat'],TRUE,FALSE,M,1,0,1,Y,,
3413751,Ele A El Dominio,Que Vuelva,7,2250,TRUE,id,3413751,Que Vuelva,Ele A El Dominio,05/01/18,,,[],"['Onyx Toca El Piano', 'Andre TG', 'YannC El Armónico']","['Andre TG', 'Ele A El Dominio']",54694,"[['Hip-Hop', 100], ['puerto rico', 100], ['rap', 17], ['latin', 17], ['trap', 8], ['Reggaeton', 8], ['Latin Urban', 8], ['trap latino', 3], ['real g4 life', 3]]",[],66b1c655-f719-4618-9bb0-7e02b153a43b,Ele A el Dominio,Person,Male,PR,Puerto Rico,17/08/88,Q77917810,"[['hip hop', '1']]",,TRUE,Q77917810,['male'],['Q30'],['Q5'],"['Q2252262', 'Q753110', 'Q177220']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,2021,No contesta,[],[],['Estados Unidos'],"['rapero', 'compositor de canciones', 'cantante']",['ser humano'],2018,2010,"['hip-hop', 'rap', 'trap', 'reggaeton', 'latin urban', 'trap latino', 'real g4 life', 'hip hop']",hip-hop,Puerto Rico,hombre,No contesta,api,api,api,api,"['Andre TG', 'Ele A El Dominio']","['Andre TG', 'Onyx Toca El Piano', 'YannC El Armónico']",TRUE,FALSE,M,1,1,1,Y,,
